#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000430302.1	69	0.37608	8.50714111328	1	0.0563821	noncoding
ENST00000265382.8	541	0.40235	6.38836669922	1	1	coding
ENST00000541509.5	503	0.34625	8.34722900391	1	1	coding
ENST00000375751.8	613	0.40719	7.27142333984	1	1	coding
ENST00000375754.9	636	0.39179	8.43194580078	1	1	coding
ENST00000375747.5	613	0.40719	7.27142333984	1	1	coding
ENST00000476708.1	116	0.41985	7.05389404297	-1	0.0657576	noncoding
ENST00000375746.1	636	0.39179	8.43194580078	1	1	coding
ENST00000375482.8	726	0.46778	5.78289794922	1	1	coding
ENST00000416701.6	725	0.46538	5.73028564453	1	1	coding
ENST00000468206.6	726	0.46283	5.78289794922	1	1	coding
ENST00000337352.10	726	0.46954	5.78289794922	1	1	coding
ENST00000467786.1	635	0.38304	5.89569091797	1	1	coding
ENST00000488407.1	112	0.37272	6.80450439453	-1	0.0678143	noncoding
ENST00000493559.1	86	0.34996	10.166809082	1	0.100698	noncoding
ENST00000684047.1	455	0.29268	6.10772705078	1	1	coding
ENST00000684001.1	487	0.29268	6.28057861328	1	1	coding
ENST00000684405.1	326	0.29268	5.93450927734	1	0.9999	coding
ENST00000608872.6	455	0.28883	6.10772705078	1	1	coding
ENST00000453291.2	188	0.31857	6.99603271484	1	0.917093	coding
ENST00000373887.8	417	0.33725	5.77423095703	1	1	coding
ENST00000540010.1	417	0.3631	5.77423095703	1	1	coding
ENST00000320246.10	314	0.38223	8.25665283203	1	0.99996	coding
ENST00000373600.7	348	0.38919	8.74078369141	1	0.999992	coding
ENST00000545174.5	314	0.38733	8.25665283203	1	0.999968	coding
ENST00000425237.5	222	0.43057	9.05523681641	-1	0.289016	noncoding
ENST00000546191.5	314	0.39353	8.25665283203	1	0.999976	coding
ENST00000394199.6	348	0.38733	8.74078369141	1	0.999992	coding
ENST00000372136.7	223	0.33755	9.29949951172	1	0.960294	coding
ENST00000356311.10	223	0.38583	9.29949951172	1	0.992862	coding
ENST00000350499.6	169	0.43833	7.13726806641	1	0.983982	coding
ENST00000674687.3	123	0.30544	6.56024169922	1	0.341985	noncoding
ENST00000692865.2	123	0.31753	6.56024169922	1	0.369417	noncoding
ENST00000411904.2	62	0.28796	4.52899169922	1	0.0824843	noncoding
ENST00000675837.3	62	0.31065	4.52899169922	1	0.0671202	noncoding
ENST00000687828.2	133	0.28305	11.1781616211	1	0.150601	noncoding
ENST00000701344.1	133	0.27385	11.1781616211	1	0.140272	noncoding
ENST00000691577.1	133	0.30432	11.1781616211	1	0.18871	noncoding
ENST00000700885.1	133	0.30091	11.1781616211	1	0.181219	noncoding
ENST00000485732.5	297	0.3396	7.18341064453	1	0.999758	coding
ENST00000317446.7	1138	0.38162	5.67694091797	1	1	coding
ENST00000445819.5	1217	0.40912	5.65936279297	1	1	coding
ENST00000481327.1	0	0.34111	0.0	-1	8.40577e-07	noncoding
ENST00000479475.1	219	0.32636	7.20941162109	1	0.980929	coding
ENST00000333046.8	434	0.42379	4.90570068359	1	1	coding
ENST00000477345.1	154	0.33946	4.31622314453	1	0.953758	coding
ENST00000409012.6	712	0.40168	6.82427978516	1	1	coding
ENST00000541945.1	17	0.38709	9.49676513672	1	0.00629078	noncoding
ENST00000376215.10	416	0.45186	9.16741943359	1	1	coding
ENST00000473224.1	72	0.48019	6.25543212891	-1	0.0336097	noncoding
ENST00000491711.5	71	0.4097	7.92401123047	1	0.0869609	noncoding
ENST00000470978.1	154	0.39759	5.30902099609	1	0.969041	coding
ENST00000542547.5	468	0.40306	5.53619384766	1	1	coding
ENST00000263056.6	468	0.44252	5.53619384766	1	1	coding
ENST00000375322.2	133	0.44113	4.50189208984	1	0.964535	coding
ENST00000413724.5	223	0.46477	4.84136962891	-1	0.433395	noncoding
ENST00000375321.1	468	0.4477	5.53619384766	1	1	coding
ENST00000430603.1	159	0.48038	8.71905517578	1	0.982989	coding
ENST00000560196.5	75	0.46526	10.5427856445	1	0.326444	noncoding
ENST00000542879.5	907	0.46859	5.09063720703	1	1	coding
ENST00000561304.5	77	0.46299	10.798034668	1	0.343617	noncoding
ENST00000320985.14	1125	0.45653	4.87188720703	1	1	coding
ENST00000424869.6	1126	0.47188	4.85931396484	1	1	coding
ENST00000437844.6	907	0.47188	5.09063720703	1	1	coding
ENST00000561212.5	274	0.43634	9.41839599609	-1	0.440476	noncoding
ENST00000446923.7	1109	0.45276	4.79681396484	1	1	coding
ENST00000615949.6	123	0.46432	4.84088134766	1	0.91648	coding
ENST00000485560.5	112	0.36337	4.64215087891	1	0.655345	coding
ENST00000395867.8	580	0.30616	8.59088134766	1	1	coding
ENST00000611278.4	120	0.34719	4.72052001953	1	0.695323	coding
ENST00000357328.8	580	0.30211	8.59088134766	1	1	coding
ENST00000494133.1	54	0.44075	8.76910400391	1	0.0572051	noncoding
ENST00000374648.7	120	0.41571	4.72052001953	1	0.881171	coding
ENST00000395873.7	100	0.43793	4.43536376953	-1	0.0623755	noncoding
ENST00000395874.2	69	0.47033	4.33953857422	-1	0.0475565	noncoding
ENST00000374429.6	94	0.35325	9.92486572266	1	0.138084	noncoding
ENST00000374426.6	120	0.44144	10.4430541992	1	0.740279	coding
ENST00000343575.11	90	0.32954	9.71868896484	1	0.0917415	noncoding
ENST00000580094.5	98	0.30981	10.1168823242	1	0.0981017	noncoding
ENST00000690404.1	108	0.36161	8.48858642578	1	0.25527	noncoding
ENST00000701199.1	98	0.37174	10.1168823242	1	0.199421	noncoding
ENST00000690946.1	98	0.34744	10.1168823242	1	0.147605	noncoding
ENST00000688259.1	98	0.35761	10.1168823242	1	0.167092	noncoding
ENST00000685496.1	105	0.34128	8.23834228516	1	0.18106	noncoding
ENST00000700769.1	98	0.38711	10.1168823242	1	0.242563	noncoding
ENST00000374342.6	65	0.36604	6.24407958984	1	0.0478853	noncoding
ENST00000417004.5	126	0.45286	5.39459228516	-1	0.0866325	noncoding
ENST00000374339.5	421	0.41613	5.54351806641	1	1	coding
ENST00000395722.7	93	0.4071	9.13641357422	1	0.253029	noncoding
ENST00000374346.7	227	0.42623	4.85089111328	1	0.999903	coding
ENST00000374218.6	340	0.42999	7.07049560547	1	1	coding
ENST00000395725.7	146	0.4071	5.57989501953	1	0.947919	coding
ENST00000395721.6	340	0.42158	7.07049560547	1	0.999999	coding
ENST00000395727.6	229	0.47951	8.40509033203	1	0.999752	coding
ENST00000510335.5	180	0.3967	9.02557373047	1	0.96085	coding
ENST00000513159.5	93	0.46048	9.13641357422	1	0.466055	noncoding
ENST00000508357.5	82	0.39464	6.04827880859	1	0.173775	noncoding
ENST00000502254.5	146	0.48805	4.75030517578	1	0.975506	coding
ENST00000519078.6	189	0.46981	8.53021240234	-1	0.237656	noncoding
ENST00000475504.6	110	0.32771	6.73687744141	1	0.245426	noncoding
ENST00000316629.8	241	0.38476	6.53912353516	1	0.999485	coding
ENST00000395284.8	298	0.39698	8.37506103516	1	0.999946	coding
ENST00000448257.6	298	0.34212	8.37506103516	1	0.999353	coding
ENST00000487784.1	29	0.4032	4.90277099609	1	0.01317	noncoding
ENST00000224721.12	3400	0.43736	4.54595947266	1	1	coding
ENST00000461841.7	576	0.45655	5.07098388672	1	1	coding
ENST00000299366.11	1107	0.44596	4.53521728516	1	1	coding
ENST00000616684.4	1427	0.42897	4.59942626953	1	1	coding
ENST00000442677.4	1212	0.44056	4.45623779297	1	1	coding
ENST00000646131.1	278	0.42011	4.56439208984	1	0.999997	coding
ENST00000643732.1	416	0.44454	4.55255126953	1	1	coding
ENST00000466757.8	1014	0.45591	4.54534912109	1	1	coding
ENST00000470494.5	125	0.43052	5.18597412109	1	0.897971	coding
ENST00000398792.3	456	0.4318	4.35382080078	1	1	coding
ENST00000647092.1	1080	0.44201	4.57342529297	1	1	coding
ENST00000398788.4	1115	0.44036	4.63763427734	1	1	coding
ENST00000619887.4	1080	0.44036	4.57342529297	1	1	coding
ENST00000475158.1	1080	0.43897	4.57342529297	1	1	coding
ENST00000359979.8	568	0.47684	6.40887451172	1	1	coding
ENST00000372088.8	1048	0.40029	6.63323974609	1	1	coding
ENST00000494144.5	236	0.35436	9.51446533203	1	0.985904	coding
ENST00000543283.2	315	0.28334	9.63995361328	1	0.97768	coding
ENST00000494586.5	119	0.37428	8.82354736328	-1	0.119464	noncoding
ENST00000493409.5	273	0.41843	6.54620361328	-1	0.405224	noncoding
ENST00000412050.8	685	0.32257	6.29083251953	1	1	coding
ENST00000265997.5	699	0.3064	6.55511474609	1	1	coding
ENST00000614585.4	699	0.32826	6.55511474609	1	1	coding
ENST00000444411.5	54	0.41098	10.6050415039	1	0.0572196	noncoding
ENST00000495415.5	294	0.36022	8.64324951172	1	0.999578	coding
ENST00000434538.5	575	0.45597	6.46588134766	1	1	coding
ENST00000415383.5	872	0.46119	5.83392333984	1	1	coding
ENST00000438925.7	1031	0.47398	5.92108154297	1	1	coding
ENST00000485400.1	113	0.40459	6.47918701172	1	0.582063	coding
ENST00000327238.14	933	0.47398	5.97406005859	1	1	coding
ENST00000355839.10	1009	0.46939	6.14044189453	1	1	coding
ENST00000480108.1	163	0.37082	8.60333251953	-1	0.152921	noncoding
ENST00000441194.5	147	0.46944	4.63470458984	-1	0.167991	noncoding
ENST00000422685.5	277	0.43238	6.41461181641	-1	0.460185	noncoding
ENST00000477575.1	216	0.44584	8.97601318359	1	0.998663	coding
ENST00000370200.6	305	0.32387	4.66571044922	1	0.999985	coding
ENST00000477979.5	146	0.35422	4.17974853516	1	0.949617	coding
ENST00000477267.1	152	0.34035	10.2787475586	1	0.532359	coding
ENST00000465807.1	105	0.35735	10.0726928711	1	0.210369	noncoding
ENST00000413464.6	1401	0.47137	5.21783447266	1	1	coding
ENST00000278070.7	1665	0.47907	6.11346435547	1	1	coding
ENST00000370012.1	650	0.42107	10.0346069336	1	1	coding
ENST00000462933.1	27	0.37416	6.49822998047	1	0.00555502	noncoding
ENST00000495914.1	121	0.41129	9.50531005859	-1	0.136219	noncoding
ENST00000238936.8	518	0.39147	8.20745849609	1	1	coding
ENST00000369931.3	154	0.41151	6.72406005859	1	0.944555	coding
ENST00000450947.2	67	0.41578	5.47271728516	-1	0.0272509	noncoding
ENST00000428200.1	25	0.43017	12.3026733398	1	0.017133	noncoding
ENST00000469294.1	35	0.40184	9.23712158203	1	0.0154728	noncoding
ENST00000690052.1	360	0.42823	6.21697998047	1	1	coding
ENST00000692195.1	746	0.48875	5.32049560547	1	1	coding
ENST00000369839.4	801	0.49199	5.39654541016	1	1	coding
ENST00000687830.1	292	0.39144	4.68621826172	1	0.999997	coding
ENST00000687501.1	514	0.3694	5.14752197266	1	1	coding
ENST00000692471.1	84	0.35956	4.80047607422	1	0.223596	noncoding
ENST00000693184.1	99	0.36985	5.15191650391	1	0.401526	noncoding
ENST00000357060.8	1666	0.4545	5.70574951172	1	1	coding
ENST00000457071.5	451	0.44619	7.12506103516	1	1	coding
ENST00000434629.5	949	0.44003	5.97686767578	1	1	coding
ENST00000479392.1	55	0.42233	6.72100830078	1	0.0421256	noncoding
ENST00000278064.7	941	0.47288	5.49908447266	1	1	coding
ENST00000369720.6	483	0.40493	5.18463134766	1	1	coding
ENST00000369719.2	374	0.43187	5.47467041016	1	1	coding
ENST00000360162.7	675	0.4546	6.35296630859	1	1	coding
ENST00000277900.12	675	0.4103	6.35296630859	1	1	coding
ENST00000356080.9	707	0.43948	5.91888427734	1	1	coding
ENST00000497125.5	125	0.42639	7.88385009766	-1	0.0873878	noncoding
ENST00000468345.1	180	0.44269	6.42095947266	-1	0.163564	noncoding
ENST00000472568.5	118	0.47654	7.96820068359	-1	0.0875112	noncoding
ENST00000479805.1	84	0.45934	4.36798095703	1	0.51677	coding
ENST00000650623.2	1133	0.4689	6.56658935547	1	1	coding
ENST00000369081.3	220	0.48596	9.26898193359	1	0.99962	coding
ENST00000648661.1	965	0.45184	6.15118408203	1	1	coding
ENST00000648262.1	1071	0.47485	6.22442626953	1	1	coding
ENST00000650409.1	523	0.40643	6.29583740234	1	1	coding
ENST00000637174.1	404	0.36459	8.86553955078	1	0.999998	coding
ENST00000462160.5	382	0.44547	6.68328857422	1	1	coding
ENST00000368622.5	370	0.44112	5.19085693359	1	1	coding
ENST00000298630.8	487	0.42073	6.15618896484	1	1	coding
ENST00000368620.2	239	0.42502	11.5333862305	-1	0.351173	noncoding
ENST00000368619.3	147	0.32269	11.473815918	1	0.288769	noncoding
ENST00000456004.1	103	0.33002	11.924987793	1	0.0988076	noncoding
ENST00000528845.5	123	0.3484	5.63250732422	1	0.599689	coding
ENST00000526395.5	81	0.43747	4.40570068359	1	0.454952	noncoding
ENST00000431843.7	411	0.42276	6.02276611328	1	1	coding
ENST00000397632.7	411	0.42373	6.02276611328	1	1	coding
ENST00000332725.7	411	0.40786	6.02276611328	1	1	coding
ENST00000527295.5	103	0.28385	11.3587036133	1	0.0843903	noncoding
ENST00000527987.1	81	0.3927	4.40570068359	1	0.333838	noncoding
ENST00000531205.5	505	0.39834	8.15106201172	1	1	coding
ENST00000534217.5	67	0.43044	9.39385986328	1	0.112431	noncoding
ENST00000528116.5	44	0.45922	8.53851318359	-1	0.0390421	noncoding
ENST00000527136.1	41	0.45156	8.53851318359	-1	0.0381406	noncoding
ENST00000525070.1	49	0.43595	8.50421142578	1	0.0383326	noncoding
ENST00000534191.1	208	0.37865	11.8178100586	1	0.909094	coding
ENST00000527089.5	88	0.34324	4.30963134766	-1	0.0362953	noncoding
ENST00000534606.1	128	0.32163	4.46783447266	-1	0.0770002	noncoding
ENST00000530183.1	53	0.41125	4.37078857422	-1	0.0215891	noncoding
ENST00000528542.6	295	0.42293	4.82440185547	1	0.999999	coding
ENST00000525077.2	400	0.44256	5.28240966797	1	1	coding
ENST00000450448.5	295	0.44051	4.82440185547	1	0.999999	coding
ENST00000530737.2	218	0.36875	10.5977172852	1	0.965539	coding
ENST00000530688.5	231	0.38193	5.76593017578	1	0.999468	coding
ENST00000527763.5	469	0.33873	9.81268310547	1	0.999996	coding
ENST00000528694.1	135	0.28509	11.4159545898	1	0.148834	noncoding
ENST00000526531.1	74	0.39117	9.76397705078	1	0.0982049	noncoding
ENST00000331588.4	626	0.3864	8.57586669922	1	1	coding
ENST00000397374.8	626	0.3798	8.57586669922	1	1	coding
ENST00000528778.1	145	0.42481	8.77276611328	-1	0.136358	noncoding
ENST00000311604.8	340	0.44776	4.68780517578	1	1	coding
ENST00000446808.5	126	0.43806	4.15631103516	-1	0.10689	noncoding
ENST00000405957.6	278	0.41107	4.91485595703	1	0.999995	coding
ENST00000451814.5	64	0.40956	4.29302978516	-1	0.02608	noncoding
ENST00000429923.5	175	0.41978	4.23150634766	-1	0.189494	noncoding
ENST00000406638.6	278	0.33565	4.91485595703	1	0.999936	coding
ENST00000472974.5	83	0.4222	9.76324462891	1	0.216368	noncoding
ENST00000432093.1	222	0.44059	4.57391357422	-1	0.393837	noncoding
ENST00000464670.1	63	0.40344	9.40972900391	-1	0.0861838	noncoding
ENST00000531387.5	739	0.49376	5.97222900391	1	1	coding
ENST00000397111.9	749	0.47569	6.31060791016	1	1	coding
ENST00000484484.5	68	0.42538	9.50970458984	1	0.112381	noncoding
ENST00000278224.13	727	0.47914	6.58538818359	1	1	coding
ENST00000380525.9	832	0.47569	6.38507080078	1	1	coding
ENST00000466442.6	306	0.32938	8.86895751953	1	0.99864	coding
ENST00000439280.6	240	0.44745	5.19720458984	1	0.999958	coding
ENST00000649792.2	1029	0.38303	6.31280517578	1	1	coding
ENST00000309263.7	1000	0.38151	6.21429443359	1	1	coding
ENST00000450649.6	808	0.40813	6.07061767578	1	1	coding
ENST00000520467.5	972	0.39387	6.41790771484	1	1	coding
ENST00000518447.1	87	0.42179	9.29852294922	1	0.242379	noncoding
ENST00000532532.1	24	0.40108	4.67706298828	1	0.0105915	noncoding
ENST00000528651.1	61	0.37217	10.2772827148	1	0.0491993	noncoding
ENST00000519202.1	70	0.36696	9.72760009766	1	0.0630569	noncoding
ENST00000534295.1	131	0.4458	7.61505126953	1	0.855525	coding
ENST00000396505.7	351	0.30725	4.58587646484	1	0.999998	coding
ENST00000683431.1	351	0.37595	4.58587646484	1	1	coding
ENST00000527132.1	109	0.37852	7.65081787109	1	0.342937	noncoding
ENST00000326932.8	351	0.37033	4.58587646484	1	1	coding
ENST00000526995.6	523	0.32237	6.00091552734	1	1	coding
ENST00000348124.5	523	0.39616	6.00091552734	1	1	coding
ENST00000529150.1	153	0.43152	6.49346923828	-1	0.10675	noncoding
ENST00000278198.2	641	0.39508	6.69696044922	1	1	coding
ENST00000619527.4	641	0.48201	6.69696044922	1	1	coding
ENST00000528697.6	641	0.46349	6.69696044922	1	1	coding
ENST00000527150.5	641	0.44822	6.69696044922	1	1	coding
ENST00000530763.5	641	0.46511	6.69696044922	1	1	coding
ENST00000534577.1	32	0.40902	4.38848876953	1	0.0231257	noncoding
ENST00000534751.3	517	0.41442	7.25628662109	1	1	coding
ENST00000683152.1	1178	0.38981	5.67254638672	1	1	coding
ENST00000424263.6	478	0.46907	5.65948486328	1	1	coding
ENST00000622142.5	1178	0.41236	5.67254638672	1	1	coding
ENST00000528980.1	194	0.42387	5.67401123047	-1	0.19297	noncoding
ENST00000667593.1	35	0.34357	7.68157958984	1	0.00771541	noncoding
ENST00000668755.3	35	0.43432	7.68157958984	1	0.0141044	noncoding
ENST00000669834.2	35	0.37186	7.68157958984	1	0.0087071	noncoding
ENST00000524488.1	35	0.42415	7.68157958984	1	0.0129182	noncoding
ENST00000524565.1	35	0.36018	7.68157958984	1	0.00819367	noncoding
ENST00000622878.4	93	0.42775	10.4407348633	-1	0.150717	noncoding
ENST00000256996.9	428	0.44624	9.55792236328	1	1	coding
ENST00000378601.7	245	0.37455	9.85406494141	1	0.994621	coding
ENST00000615695.1	176	0.41656	10.141784668	1	0.961999	coding
ENST00000612309.4	295	0.37506	9.81890869141	1	0.999451	coding
ENST00000614394.1	155	0.37086	8.64495849609	1	0.802254	coding
ENST00000614884.1	47	0.4413	4.64166259766	1	0.0646703	noncoding
ENST00000525801.1	67	0.40977	9.61578369141	1	0.0886656	noncoding
ENST00000534093.5	179	0.38431	4.92071533203	1	0.993882	coding
ENST00000278833.4	352	0.43786	5.65399169922	1	1	coding
ENST00000652762.2	266	0.31639	9.70965576172	1	0.975836	coding
ENST00000650773.1	110	0.30671	9.33221435547	-1	0.163834	noncoding
ENST00000406310.6	507	0.42883	7.90667724609	1	1	coding
ENST00000677967.1	423	0.42883	6.01092529297	1	1	coding
ENST00000000442.11	424	0.42883	6.01092529297	1	1	coding
ENST00000405666.5	424	0.42988	6.01092529297	1	1	coding
ENST00000467987.1	188	0.41608	10.7191772461	-1	0.265816	noncoding
ENST00000545035.1	167	0.39703	5.08831787109	1	0.988576	coding
ENST00000294066.7	821	0.38792	5.91387939453	1	1	coding
ENST00000435926.5	732	0.46341	5.92376708984	1	1	coding
ENST00000424945.5	94	0.43365	4.41265869141	1	0.6611	coding
ENST00000470088.5	211	0.36677	9.55548095703	1	0.972607	coding
ENST00000377350.7	813	0.4907	5.91387939453	1	1	coding
ENST00000433890.5	723	0.47635	5.83062744141	1	1	coding
ENST00000489952.5	260	0.43783	9.41363525391	1	0.999827	coding
ENST00000467689.1	74	0.47975	6.70599365234	-1	0.0353204	noncoding
ENST00000439069.5	307	0.43958	8.71380615234	-1	0.533687	coding
ENST00000493428.5	103	0.44755	10.0054321289	-1	0.142954	noncoding
ENST00000468062.5	79	0.40543	9.35870361328	-1	0.0946878	noncoding
ENST00000534313.6	1043	0.42586	6.15899658203	1	1	coding
ENST00000533361.1	102	0.34213	11.2725219727	-1	0.173521	noncoding
ENST00000526137.1	36	0.34836	5.74615478516	1	0.00957262	noncoding
ENST00000527525.5	941	0.43972	6.04888916016	1	1	coding
ENST00000394224.3	1043	0.42586	6.15899658203	1	1	coding
ENST00000531339.5	78	0.41371	4.36468505859	-1	0.0342966	noncoding
ENST00000529725.1	84	0.44504	4.45037841797	-1	0.0497755	noncoding
ENST00000528699.1	60	0.48298	8.21136474609	1	0.108382	noncoding
ENST00000529934.5	23	0.45167	4.80755615234	1	0.011985	noncoding
ENST00000526897.1	98	0.42085	10.1500854492	1	0.37026	noncoding
ENST00000534517.1	39	0.42157	8.51763916016	1	0.0188247	noncoding
ENST00000260061.9	663	0.40557	5.73321533203	1	1	coding
ENST00000407242.6	663	0.40557	5.73321533203	1	1	coding
ENST00000404995.5	663	0.43606	5.73321533203	1	1	coding
ENST00000464145.1	103	0.40382	6.24810791016	1	0.448575	noncoding
ENST00000361507.5	677	0.35411	8.54083251953	1	1	coding
ENST00000340149.6	639	0.35269	6.53692626953	1	1	coding
ENST00000530915.1	102	0.33783	4.78753662109	-1	0.0515163	noncoding
ENST00000602381.2	73	0.36612	6.51800537109	1	0.0688989	noncoding
ENST00000665524.1	54	0.34787	10.9313354492	1	0.0335397	noncoding
ENST00000624533.1	107	0.31512	9.64605712891	1	0.136065	noncoding
ENST00000528524.5	28	0.32607	7.95416259766	1	0.00573703	noncoding
ENST00000530825.5	16	0.38495	9.98443603516	1	0.00713046	noncoding
ENST00000529031.5	21	0.36423	8.51507568359	1	0.00496395	noncoding
ENST00000529811.5	21	0.34956	8.51507568359	1	0.00482924	noncoding
ENST00000500634.2	28	0.31126	7.95416259766	1	0.00595442	noncoding
ENST00000528083.1	28	0.343	7.95416259766	1	0.00574996	noncoding
ENST00000525141.1	60	0.40682	10.2848510742	1	0.0684791	noncoding
ENST00000298966.7	60	0.35489	10.2848510742	1	0.0410201	noncoding
ENST00000527149.5	60	0.42535	10.2848510742	1	0.087917	noncoding
ENST00000526869.1	47	0.40643	10.4535522461	-1	0.118146	noncoding
ENST00000646818.2	545	0.45539	4.90655517578	1	1	coding
ENST00000680763.1	545	0.45539	4.90655517578	1	1	coding
ENST00000679960.1	545	0.4549	4.90655517578	1	1	coding
ENST00000680728.1	522	0.45539	4.97149658203	1	1	coding
ENST00000647080.1	496	0.4549	4.79388427734	1	1	coding
ENST00000646050.1	518	0.45539	4.73541259766	1	1	coding
ENST00000545264.1	55	0.39937	11.2221069336	1	0.0522316	noncoding
ENST00000423339.2	545	0.45276	4.90655517578	1	1	coding
ENST00000530106.2	345	0.3369	4.59112548828	1	0.999999	coding
ENST00000525786.1	25	0.34515	6.48773193359	-1	0.0324131	noncoding
ENST00000531837.2	613	0.38033	5.17828369141	1	1	coding
ENST00000526793.5	613	0.38498	5.17828369141	1	1	coding
ENST00000532662.1	33	0.42558	4.86102294922	-1	0.0159502	noncoding
ENST00000531482.2	92	0.37586	5.83660888672	1	0.247583	noncoding
ENST00000528483.1	89	0.32679	6.04351806641	1	0.125256	noncoding
ENST00000526805.1	26	0.4209	8.84149169922	1	0.0100253	noncoding
ENST00000533999.5	78	0.42333	10.8065795898	1	0.188167	noncoding
ENST00000436913.6	230	0.36026	4.91400146484	1	0.999514	coding
ENST00000375615.7	383	0.39252	4.85052490234	1	1	coding
ENST00000525866.5	230	0.38962	4.91400146484	1	0.999799	coding
ENST00000375614.7	375	0.40225	4.88262939453	1	1	coding
ENST00000533265.5	263	0.37618	5.47625732422	1	0.999932	coding
ENST00000530962.5	109	0.42156	4.84075927734	-1	0.0584232	noncoding
ENST00000528924.4	108	0.41967	5.84222412109	-1	0.052943	noncoding
ENST00000701675.1	54	0.41629	6.70404052734	1	0.0376464	noncoding
ENST00000532168.3	54	0.34452	6.70404052734	1	0.0204025	noncoding
ENST00000504610.2	155	0.28445	9.39984130859	1	0.330952	noncoding
ENST00000419895.5	35	0.27433	5.87200927734	1	0.0144275	noncoding
ENST00000691869.2	20	0.36725	4.67706298828	1	0.00616762	noncoding
ENST00000693507.1	93	0.2951	7.65679931641	1	0.0814749	noncoding
ENST00000666993.1	65	0.29327	8.89019775391	1	0.0291353	noncoding
ENST00000689463.1	35	0.35514	5.87200927734	1	0.00897951	noncoding
ENST00000690533.1	93	0.32551	7.65679931641	1	0.0997984	noncoding
ENST00000260264.8	439	0.31774	9.04986572266	1	0.999982	coding
ENST00000543440.7	437	0.33743	8.65631103516	1	0.999998	coding
ENST00000606153.1	95	0.30221	9.68902587891	1	0.0837712	noncoding
ENST00000532638.1	222	0.35541	9.77789306641	1	0.971418	coding
ENST00000532663.1	154	0.34509	9.74224853516	-1	0.173974	noncoding
ENST00000529039.1	107	0.33267	9.34197998047	1	0.168239	noncoding
ENST00000307257.10	308	0.40644	5.88336181641	1	0.999998	coding
ENST00000227349.7	779	0.31729	9.28411865234	1	1	coding
ENST00000531316.1	779	0.43923	9.28411865234	1	1	coding
ENST00000690490.2	126	0.34829	11.7064819336	1	0.237518	noncoding
ENST00000660892.2	58	0.33423	4.73480224609	1	0.0481414	noncoding
ENST00000227135.7	152	0.37203	4.76397705078	1	0.960881	coding
ENST00000529498.1	92	0.36395	9.57537841797	1	0.144751	noncoding
ENST00000524614.1	59	0.44142	5.00457763672	-1	0.0272766	noncoding
ENST00000284292.11	79	0.37906	7.72027587891	1	0.0921064	noncoding
ENST00000412681.2	79	0.37906	7.72027587891	1	0.0921064	noncoding
ENST00000326621.10	328	0.46753	7.49847412109	1	1	coding
ENST00000403470.1	285	0.40388	7.50360107422	1	0.999956	coding
ENST00000374979.8	560	0.40112	5.86419677734	1	1	coding
ENST00000239614.8	597	0.39342	6.55694580078	1	1	coding
ENST00000674284.1	597	0.39342	6.55694580078	1	1	coding
ENST00000526629.1	330	0.34405	5.50042724609	1	0.999995	coding
ENST00000650095.1	330	0.37317	5.50042724609	1	0.999999	coding
ENST00000533514.1	60	0.4199	6.70892333984	-1	0.0283494	noncoding
ENST00000634413.1	170	0.40325	8.45941162109	1	0.952365	coding
ENST00000438015.7	477	0.34952	8.49603271484	1	1	coding
ENST00000525396.5	133	0.44956	5.16729736328	-1	0.100173	noncoding
ENST00000711049.1	493	0.33699	9.29925537109	1	0.999999	coding
ENST00000428830.6	477	0.4304	8.49603271484	1	1	coding
ENST00000278916.8	443	0.4458	8.19146728516	1	1	coding
ENST00000544373.5	383	0.36864	9.16241455078	1	0.999993	coding
ENST00000527013.6	206	0.42887	5.19622802734	-1	0.254922	noncoding
ENST00000526937.5	170	0.44587	5.25787353516	-1	0.171691	noncoding
ENST00000532449.6	477	0.37465	8.49603271484	1	1	coding
ENST00000534070.5	477	0.35258	8.49603271484	1	1	coding
ENST00000524737.6	477	0.4458	8.49603271484	1	1	coding
ENST00000535549.5	226	0.30787	6.34124755859	1	0.988547	coding
ENST00000319397.7	442	0.34473	5.04400634766	1	1	coding
ENST00000392668.8	486	0.32244	5.01165771484	1	1	coding
ENST00000526145.6	355	0.36783	5.07879638672	1	1	coding
ENST00000305108.10	143	0.46254	9.51739501953	1	0.942126	coding
ENST00000662884.1	189	0.4615	9.46551513672	1	0.995576	coding
ENST00000397265.7	136	0.46803	9.89422607422	1	0.931005	coding
ENST00000542920.1	107	0.44946	10.1513061523	1	0.636562	coding
ENST00000611180.5	805	0.45739	6.30352783203	-1	0.999861	coding
ENST00000543086.7	1089	0.43661	5.77154541016	1	1	coding
ENST00000360905.9	1117	0.43661	5.72210693359	1	1	coding
ENST00000536573.7	860	0.47403	6.24078369141	1	1	coding
ENST00000011684.11	791	0.45024	6.62921142578	1	1	coding
ENST00000684764.1	791	0.45024	6.62921142578	1	1	coding
ENST00000536531.5	496	0.43981	9.20782470703	1	1	coding
ENST00000396988.7	791	0.4554	6.62921142578	1	1	coding
ENST00000543000.1	92	0.44486	5.54693603516	-1	0.0458511	noncoding
ENST00000535616.1	84	0.44451	6.70269775391	-1	0.0403347	noncoding
ENST00000544743.1	60	0.44299	7.80889892578	-1	0.0369697	noncoding
ENST00000304581.8	321	0.44626	5.45733642578	1	1	coding
