#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000263056.6	468	0.44252	5.53619384766	1	1	coding
ENST00000375322.2	133	0.44113	4.50189208984	1	0.964535	coding
ENST00000413724.5	223	0.46477	4.84136962891	-1	0.433395	noncoding
ENST00000375321.1	468	0.4477	5.53619384766	1	1	coding
ENST00000560196.5	75	0.46526	10.5427856445	1	0.326444	noncoding
ENST00000542879.5	907	0.46859	5.09063720703	1	1	coding
ENST00000561304.5	77	0.46299	10.798034668	1	0.343617	noncoding
ENST00000320985.14	1125	0.45653	4.87188720703	1	1	coding
ENST00000424869.6	1126	0.47188	4.85931396484	1	1	coding
ENST00000437844.6	907	0.47188	5.09063720703	1	1	coding
ENST00000446923.7	1109	0.45276	4.79681396484	1	1	coding
ENST00000606671.5	118	0.4431	3.73040771484	-1	0.114217	noncoding
ENST00000374429.6	94	0.35325	9.92486572266	1	0.138084	noncoding
ENST00000374426.6	120	0.44144	10.4430541992	1	0.740279	coding
ENST00000343575.11	90	0.32954	9.71868896484	1	0.0917415	noncoding
ENST00000519078.6	189	0.46981	8.53021240234	-1	0.237656	noncoding
ENST00000475504.6	110	0.32771	6.73687744141	1	0.245426	noncoding
ENST00000316629.8	241	0.38476	6.53912353516	1	0.999485	coding
ENST00000395284.8	298	0.39698	8.37506103516	1	0.999946	coding
ENST00000448257.6	298	0.34212	8.37506103516	1	0.999353	coding
ENST00000487784.1	29	0.4032	4.90277099609	1	0.01317	noncoding
ENST00000537969.5	156	0.31576	5.55291748047	1	0.854003	coding
ENST00000544879.5	227	0.35039	7.63824462891	1	0.992148	coding
ENST00000357321.9	353	0.37349	7.11480712891	1	0.999998	coding
ENST00000349051.9	264	0.35395	8.71673583984	1	0.997589	coding
ENST00000488223.5	242	0.3538	8.82098388672	1	0.992831	coding
ENST00000469925.1	56	0.46363	9.63421630859	1	0.11402	noncoding
ENST00000372997.3	236	0.3538	9.25750732422	1	0.987702	coding
ENST00000372185.5	219	0.40085	9.08123779297	1	0.995275	coding
ENST00000606162.6	230	0.28567	8.92449951172	1	0.871253	coding
ENST00000372187.9	230	0.46254	8.92449951172	1	0.99963	coding
ENST00000361175.8	615	0.44144	8.18206787109	1	1	coding
ENST00000456849.2	620	0.44225	8.18206787109	1	1	coding
ENST00000693560.1	404	0.35258	5.94354248047	1	1	coding
ENST00000371953.8	404	0.34213	5.94354248047	1	1	coding
ENST00000700021.1	389	0.37021	5.55889892578	1	1	coding
ENST00000700022.1	222	0.35591	5.23663330078	1	0.998762	coding
ENST00000686459.1	207	0.44672	4.80499267578	1	0.999717	coding
ENST00000472832.3	345	0.47126	8.19256591797	1	1	coding
ENST00000688922.2	271	0.36197	5.85687255859	1	0.999896	coding
ENST00000487939.1	31	0.31105	5.99835205078	1	0.00713882	noncoding
ENST00000413464.6	1401	0.47137	5.21783447266	1	1	coding
ENST00000278070.7	1665	0.47907	6.11346435547	1	1	coding
ENST00000370012.1	650	0.42107	10.0346069336	1	1	coding
ENST00000462933.1	27	0.37416	6.49822998047	1	0.00555502	noncoding
ENST00000495914.1	121	0.41129	9.50531005859	-1	0.136219	noncoding
ENST00000238936.8	518	0.39147	8.20745849609	1	1	coding
ENST00000369931.3	154	0.41151	6.72406005859	1	0.944555	coding
ENST00000450947.2	67	0.41578	5.47271728516	-1	0.0272509	noncoding
ENST00000428200.1	25	0.43017	12.3026733398	1	0.017133	noncoding
ENST00000469294.1	35	0.40184	9.23712158203	1	0.0154728	noncoding
ENST00000357060.8	1666	0.4545	5.70574951172	1	1	coding
ENST00000457071.5	451	0.44619	7.12506103516	1	1	coding
ENST00000434629.5	949	0.44003	5.97686767578	1	1	coding
ENST00000479392.1	55	0.42233	6.72100830078	1	0.0421256	noncoding
ENST00000278064.7	941	0.47288	5.49908447266	1	1	coding
ENST00000369720.6	483	0.40493	5.18463134766	1	1	coding
ENST00000369719.2	374	0.43187	5.47467041016	1	1	coding
ENST00000360162.7	675	0.4546	6.35296630859	1	1	coding
ENST00000277900.12	675	0.4103	6.35296630859	1	1	coding
ENST00000356080.9	707	0.43948	5.91888427734	1	1	coding
ENST00000497125.5	125	0.42639	7.88385009766	-1	0.0873878	noncoding
ENST00000473669.5	108	0.42081	5.30413818359	-1	0.0543089	noncoding
ENST00000468345.1	180	0.44269	6.42095947266	-1	0.163564	noncoding
ENST00000472568.5	118	0.47654	7.96820068359	-1	0.0875112	noncoding
ENST00000650623.2	1133	0.4689	6.56658935547	1	1	coding
ENST00000369081.3	220	0.48596	9.26898193359	1	0.99962	coding
ENST00000648661.1	965	0.45184	6.15118408203	1	1	coding
ENST00000650409.1	523	0.40643	6.29583740234	1	1	coding
ENST00000637174.1	404	0.36459	8.86553955078	1	0.999998	coding
ENST00000462160.5	382	0.44547	6.68328857422	1	1	coding
ENST00000298630.8	487	0.42073	6.15618896484	1	1	coding
ENST00000368620.2	239	0.42502	11.5333862305	-1	0.351173	noncoding
ENST00000368619.3	147	0.32269	11.473815918	1	0.288769	noncoding
ENST00000456004.1	103	0.33002	11.924987793	1	0.0988076	noncoding
ENST00000311604.8	340	0.44776	4.68780517578	1	1	coding
ENST00000446808.5	126	0.43806	4.15631103516	-1	0.10689	noncoding
ENST00000405957.6	278	0.41107	4.91485595703	1	0.999995	coding
ENST00000451814.5	64	0.40956	4.29302978516	-1	0.02608	noncoding
ENST00000457279.5	275	0.41518	4.54742431641	-1	0.549832	coding
ENST00000429923.5	175	0.41978	4.23150634766	-1	0.189494	noncoding
ENST00000406638.6	278	0.33565	4.91485595703	1	0.999936	coding
ENST00000417766.5	222	0.45817	4.57391357422	-1	0.445374	noncoding
ENST00000432093.1	222	0.44059	4.57391357422	-1	0.393837	noncoding
ENST00000698909.1	340	0.39309	5.79522705078	1	1	coding
ENST00000698913.1	612	0.45888	6.23773193359	1	1	coding
ENST00000526596.2	717	0.44409	6.23419189453	1	1	coding
ENST00000533343.2	494	0.47145	5.81585693359	1	1	coding
ENST00000698914.1	327	0.41819	5.64410400391	1	1	coding
ENST00000300737.8	686	0.44409	6.18939208984	1	1	coding
ENST00000698920.1	367	0.38899	8.45904541016	1	0.999998	coding
ENST00000526156.1	160	0.36145	9.59735107422	1	0.762218	coding
ENST00000530135.5	403	0.45748	8.28570556641	1	1	coding
ENST00000329293.4	403	0.38925	8.28570556641	1	1	coding
ENST00000528308.1	170	0.34499	5.36663818359	1	0.961052	coding
ENST00000450114.7	647	0.38691	6.32916259766	1	1	coding
ENST00000299613.10	433	0.4545	7.67413330078	1	1	coding
ENST00000524549.1	169	0.29374	5.89971923828	1	0.863377	coding
ENST00000681684.1	433	0.45245	7.67413330078	1	1	coding
ENST00000530712.6	253	0.39398	9.27386474609	1	0.998816	coding
ENST00000532275.1	191	0.47947	5.75384521484	-1	0.244065	noncoding
ENST00000256178.8	323	0.38235	8.59320068359	1	0.999966	coding
ENST00000438354.6	117	0.41333	5.60662841797	1	0.759921	coding
ENST00000529598.1	219	0.48248	6.41693115234	1	0.999669	coding
ENST00000531706.1	54	0.42353	4.65118408203	-1	0.0233298	noncoding
ENST00000278198.2	641	0.39508	6.69696044922	1	1	coding
ENST00000619527.4	641	0.48201	6.69696044922	1	1	coding
ENST00000528697.6	641	0.46349	6.69696044922	1	1	coding
ENST00000527150.5	641	0.44822	6.69696044922	1	1	coding
ENST00000530763.5	641	0.46511	6.69696044922	1	1	coding
ENST00000534577.1	32	0.40902	4.38848876953	1	0.0231257	noncoding
ENST00000534751.3	517	0.41442	7.25628662109	1	1	coding
ENST00000683152.1	1178	0.38981	5.67254638672	1	1	coding
ENST00000424263.6	478	0.46907	5.65948486328	1	1	coding
ENST00000622142.5	1178	0.41236	5.67254638672	1	1	coding
ENST00000528980.1	194	0.42387	5.67401123047	-1	0.19297	noncoding
ENST00000667593.1	35	0.34357	7.68157958984	1	0.00771541	noncoding
ENST00000668755.3	35	0.43432	7.68157958984	1	0.0141044	noncoding
ENST00000669834.2	35	0.37186	7.68157958984	1	0.0087071	noncoding
ENST00000670220.1	112	0.28683	10.1875610352	1	0.115883	noncoding
ENST00000656602.2	76	0.33871	6.01043701172	1	0.0731019	noncoding
ENST00000524488.1	35	0.42415	7.68157958984	1	0.0129182	noncoding
ENST00000524565.1	35	0.36018	7.68157958984	1	0.00819367	noncoding
ENST00000405308.6	144	0.396	9.83917236328	1	0.773446	coding
ENST00000441869.5	115	0.36442	11.6686401367	1	0.227231	noncoding
ENST00000490240.5	157	0.37834	9.95477294922	1	0.796931	coding
ENST00000395566.9	144	0.44156	9.83917236328	1	0.913671	coding
ENST00000395569.8	88	0.46388	10.1575317383	1	0.470102	noncoding
ENST00000481047.1	142	0.37901	9.82696533203	-1	0.169397	noncoding
ENST00000426335.6	494	0.39097	8.70172119141	1	1	coding
ENST00000524782.6	522	0.39413	8.07611083984	1	1	coding
ENST00000525314.6	536	0.39413	8.34454345703	1	1	coding
ENST00000525635.1	75	0.33399	4.60308837891	-1	0.0356486	noncoding
ENST00000532438.5	90	0.46584	8.73541259766	1	0.420453	noncoding
ENST00000525398.5	327	0.47443	9.11712646484	-1	0.70274	coding
ENST00000524727.5	257	0.35158	6.16204833984	1	0.999541	coding
ENST00000530794.1	141	0.30121	9.27337646484	-1	0.164938	noncoding
ENST00000622878.4	93	0.42775	10.4407348633	-1	0.150717	noncoding
ENST00000256996.9	428	0.44624	9.55792236328	1	1	coding
ENST00000378601.7	245	0.37455	9.85406494141	1	0.994621	coding
ENST00000615695.1	176	0.41656	10.141784668	1	0.961999	coding
ENST00000612309.4	295	0.37506	9.81890869141	1	0.999451	coding
ENST00000617022.4	225	0.32198	9.33380126953	1	0.938072	coding
ENST00000378600.7	239	0.38332	9.66741943359	1	0.995535	coding
ENST00000614394.1	155	0.37086	8.64495849609	1	0.802254	coding
ENST00000614884.1	47	0.4413	4.64166259766	1	0.0646703	noncoding
ENST00000652762.2	266	0.31639	9.70965576172	1	0.975836	coding
ENST00000650773.1	110	0.30671	9.33221435547	-1	0.163834	noncoding
ENST00000356786.10	1477	0.40369	5.08880615234	1	1	coding
ENST00000463837.5	1215	0.43264	4.85089111328	1	1	coding
ENST00000494566.5	622	0.46012	4.71405029297	1	1	coding
ENST00000359902.2	713	0.41611	7.75140380859	1	1	coding
ENST00000479965.5	373	0.39296	8.23736572266	1	0.999999	coding
ENST00000473405.1	184	0.37841	11.2655639648	-1	0.209485	noncoding
ENST00000301897.5	224	0.32162	9.62457275391	1	0.923763	coding
ENST00000472524.1	155	0.36241	8.83612060547	1	0.759632	coding
ENST00000294066.7	821	0.38792	5.91387939453	1	1	coding
ENST00000435926.5	732	0.46341	5.92376708984	1	1	coding
ENST00000424945.5	94	0.43365	4.41265869141	1	0.6611	coding
ENST00000470088.5	211	0.36677	9.55548095703	1	0.972607	coding
ENST00000377350.7	813	0.4907	5.91387939453	1	1	coding
ENST00000433890.5	723	0.47635	5.83062744141	1	1	coding
ENST00000489952.5	260	0.43783	9.41363525391	1	0.999827	coding
ENST00000467689.1	74	0.47975	6.70599365234	-1	0.0353204	noncoding
ENST00000439069.5	307	0.43958	8.71380615234	-1	0.533687	coding
ENST00000493428.5	103	0.44755	10.0054321289	-1	0.142954	noncoding
ENST00000468062.5	79	0.40543	9.35870361328	-1	0.0946878	noncoding
ENST00000702924.1	35	0.43357	6.05865478516	1	0.0150275	noncoding
ENST00000619960.4	46	0.45569	9.58990478516	1	0.0590907	noncoding
ENST00000637877.1	29	0.44824	7.82269287109	1	0.0113585	noncoding
ENST00000685970.1	46	0.37467	9.58990478516	1	0.0232776	noncoding
ENST00000309775.8	57	0.38266	8.83734130859	1	0.0353419	noncoding
ENST00000530267.5	587	0.45755	4.97845458984	1	1	coding
ENST00000530535.5	451	0.42634	4.85198974609	1	1	coding
ENST00000528910.5	298	0.46783	6.30975341797	-1	0.634034	coding
ENST00000529308.6	1019	0.46001	5.42486572266	1	1	coding
ENST00000530546.5	630	0.40179	5.41302490234	1	1	coding
ENST00000526425.1	750	0.41413	5.19244384766	1	1	coding
ENST00000530521.1	85	0.45373	5.58489990234	-1	0.0421137	noncoding
ENST00000701675.1	54	0.41629	6.70404052734	1	0.0376464	noncoding
ENST00000532168.3	54	0.34452	6.70404052734	1	0.0204025	noncoding
ENST00000504610.2	155	0.28445	9.39984130859	1	0.330952	noncoding
ENST00000419895.5	35	0.27433	5.87200927734	1	0.0144275	noncoding
ENST00000691869.2	20	0.36725	4.67706298828	1	0.00616762	noncoding
ENST00000693507.1	93	0.2951	7.65679931641	1	0.0814749	noncoding
ENST00000689463.1	35	0.35514	5.87200927734	1	0.00897951	noncoding
ENST00000690533.1	93	0.32551	7.65679931641	1	0.0997984	noncoding
ENST00000307257.10	308	0.40644	5.88336181641	1	0.999998	coding
ENST00000227349.7	779	0.31729	9.28411865234	1	1	coding
ENST00000531316.1	779	0.43923	9.28411865234	1	1	coding
ENST00000690490.2	126	0.34829	11.7064819336	1	0.237518	noncoding
ENST00000660892.2	58	0.33423	4.73480224609	1	0.0481414	noncoding
ENST00000227135.7	152	0.37203	4.76397705078	1	0.960881	coding
ENST00000529498.1	92	0.36395	9.57537841797	1	0.144751	noncoding
ENST00000524614.1	59	0.44142	5.00457763672	-1	0.0272766	noncoding
ENST00000284292.11	79	0.37906	7.72027587891	1	0.0921064	noncoding
ENST00000412681.2	79	0.37906	7.72027587891	1	0.0921064	noncoding
ENST00000535549.5	226	0.30787	6.34124755859	1	0.988547	coding
ENST00000319397.7	442	0.34473	5.04400634766	1	1	coding
ENST00000392668.8	486	0.32244	5.01165771484	1	1	coding
ENST00000526145.6	355	0.36783	5.07879638672	1	1	coding
ENST00000305108.10	143	0.46254	9.51739501953	1	0.942126	coding
ENST00000662884.1	189	0.4615	9.46551513672	1	0.995576	coding
ENST00000397265.7	136	0.46803	9.89422607422	1	0.931005	coding
ENST00000542920.1	107	0.44946	10.1513061523	1	0.636562	coding
ENST00000433832.2	91	0.44474	6.23626708984	1	0.376476	noncoding
ENST00000011684.11	791	0.45024	6.62921142578	1	1	coding
ENST00000684764.1	791	0.45024	6.62921142578	1	1	coding
ENST00000536531.5	496	0.43981	9.20782470703	1	1	coding
ENST00000396988.7	791	0.4554	6.62921142578	1	1	coding
ENST00000544743.1	60	0.44299	7.80889892578	-1	0.0369697	noncoding
ENST00000540667.5	118	0.43783	11.2363891602	1	0.663435	coding
ENST00000710358.1	118	0.3591	11.2363891602	1	0.264892	noncoding
ENST00000309083.8	118	0.36768	11.2363891602	1	0.296409	noncoding
ENST00000389462.8	105	0.41803	11.0014038086	1	0.418159	noncoding
ENST00000359478.7	174	0.34507	5.63702392578	1	0.961793	coding
ENST00000396549.6	164	0.33451	5.62030029297	1	0.922711	coding
ENST00000544211.5	129	0.40387	4.79888916016	1	0.913239	coding
ENST00000538694.5	86	0.44612	10.6228637695	1	0.352851	noncoding
ENST00000537009.5	139	0.44996	4.83734130859	1	0.970352	coding
ENST00000538107.5	76	0.44418	3.73065185547	1	0.516865	coding
ENST00000537128.1	87	0.43083	3.85699462891	1	0.654592	coding
ENST00000446597.6	1052	0.47523	5.59722900391	1	1	coding
ENST00000333957.8	1001	0.48508	5.47247314453	1	1	coding
ENST00000542676.5	1052	0.47319	5.59722900391	1	1	coding
ENST00000545552.5	1055	0.50268	5.85760498047	1	1	coding
ENST00000539615.1	276	0.43308	6.52362060547	-1	0.452387	noncoding
ENST00000543888.1	63	0.39754	9.85784912109	-1	0.106927	noncoding
ENST00000540245.5	100	0.38628	7.65655517578	-1	0.0684966	noncoding
ENST00000538142.5	120	0.40677	7.49810791016	-1	0.0761279	noncoding
ENST00000422622.3	141	0.33674	8.00445556641	1	0.532636	coding
ENST00000242729.7	244	0.35756	8.12188720703	1	0.996415	coding
ENST00000473753.2	72	0.31129	6.79754638672	1	0.0423314	noncoding
ENST00000617468.1	90	0.30633	9.02349853516	1	0.0722741	noncoding
ENST00000361418.10	1675	0.48191	6.04522705078	1	1	coding
ENST00000636569.1	1566	0.4537	6.16802978516	1	1	coding
ENST00000361961.7	1662	0.48851	6.04168701172	1	1	coding
ENST00000551264.5	620	0.47885	5.32183837891	1	1	coding
ENST00000544797.6	1638	0.44036	6.13287353516	1	1	coding
ENST00000541463.6	1622	0.44264	5.96710205078	1	1	coding
ENST00000547108.5	455	0.45234	9.19696044922	1	1	coding
ENST00000546842.5	361	0.36208	5.48101806641	-1	0.643923	coding
ENST00000553200.1	137	0.29457	10.2997436523	-1	0.14622	noncoding
ENST00000549102.1	83	0.44992	6.38360595703	1	0.263623	noncoding
ENST00000478250.1	326	0.36666	4.96148681641	1	0.999999	coding
ENST00000243050.5	599	0.4007	6.82025146484	1	1	coding
ENST00000550763.1	148	0.38989	5.20562744141	-1	0.0891058	noncoding
ENST00000394825.6	599	0.42292	6.82025146484	1	1	coding
ENST00000548232.1	326	0.38548	4.96148681641	1	0.999999	coding
ENST00000562373.1	184	0.45497	4.12994384766	-1	0.316425	noncoding
ENST00000550557.1	326	0.28953	4.96148681641	1	0.999974	coding
ENST00000564201.1	72	0.38594	11.8787231445	1	0.0724385	noncoding
ENST00000550339.1	88	0.3801	11.4135131836	1	0.13549	noncoding
ENST00000565848.1	95	0.40483	10.2216186523	-1	0.143961	noncoding
ENST00000553310.6	163	0.29701	11.9284057617	-1	0.0740583	noncoding
ENST00000423955.7	487	0.40924	5.56402587891	1	1	coding
ENST00000293525.5	487	0.42692	5.56402587891	1	1	coding
ENST00000546655.1	55	0.3349	5.13067626953	-1	0.0321697	noncoding
ENST00000534842.1	558	0.44434	8.63275146484	1	1	coding
ENST00000329548.5	451	0.41247	7.95928955078	1	1	coding
ENST00000552097.1	124	0.445	8.70269775391	-1	0.110885	noncoding
ENST00000411731.6	184	0.47559	5.28375244141	1	0.997986	coding
ENST00000549672.6	187	0.43967	5.61334228516	1	0.99779	coding
ENST00000267101.8	1343	0.40795	6.10614013672	1	1	coding
ENST00000684500.1	700	0.40517	5.74310302734	1	1	coding
ENST00000550070.6	608	0.38094	5.33587646484	1	1	coding
ENST00000553131.5	584	0.4153	5.26116943359	1	1	coding
ENST00000683142.1	439	0.40414	4.95721435547	1	1	coding
ENST00000549832.1	463	0.40648	4.92901611328	1	1	coding
ENST00000549318.5	263	0.45263	6.54754638672	-1	0.445245	noncoding
ENST00000547423.5	105	0.35853	7.74322509766	-1	0.0882992	noncoding
ENST00000548360.1	82	0.33887	6.70550537109	-1	0.0660163	noncoding
ENST00000554643.5	318	0.46135	8.93585205078	1	0.999998	coding
ENST00000556650.5	75	0.42857	7.80889892578	-1	0.0461795	noncoding
ENST00000554150.5	318	0.46257	8.93585205078	1	0.999998	coding
ENST00000556481.5	34	0.35653	10.7366333008	1	0.0167403	noncoding
ENST00000554155.1	88	0.41666	6.71771240234	-1	0.0424854	noncoding
ENST00000322165.1	318	0.4593	8.93585205078	1	0.999998	coding
ENST00000556875.5	69	0.38999	7.81683349609	1	0.0625758	noncoding
ENST00000548887.5	148	0.3719	6.27337646484	-1	0.0940598	noncoding
ENST00000355673.8	1004	0.37217	9.72296142578	1	1	coding
ENST00000546632.1	67	0.38543	12.067199707	1	0.055926	noncoding
ENST00000552255.5	45	0.35954	4.86773681641	-1	0.0200345	noncoding
ENST00000547545.1	504	0.37584	9.76434326172	1	1	coding
ENST00000548550.1	0	0.37743	0.0	-1	7.98381e-06	noncoding
ENST00000552163.1	108	0.36762	6.07196044922	1	0.402529	noncoding
ENST00000547844.1	60	0.35907	8.90667724609	1	0.0334076	noncoding
ENST00000333972.11	620	0.44633	5.51947021484	1	1	coding
ENST00000286494.9	581	0.42517	6.19427490234	1	1	coding
ENST00000616622.1	475	0.44933	5.51055908203	1	1	coding
ENST00000471370.5	286	0.42277	8.55914306641	1	0.999956	coding
ENST00000469072.5	191	0.46917	8.71697998047	-1	0.250884	noncoding
ENST00000466399.1	185	0.43362	8.56805419922	-1	0.196998	noncoding
ENST00000228705.7	515	0.30121	6.13555908203	1	1	coding
ENST00000551214.5	166	0.44752	5.66156005859	-1	0.150426	noncoding
ENST00000548414.5	19	0.45702	11.0127563477	1	0.0232574	noncoding
ENST00000266718.5	339	0.3577	6.15606689453	1	0.999997	coding
ENST00000548071.1	59	0.29434	8.44683837891	1	0.0224756	noncoding
ENST00000546642.1	70	0.46813	8.83734130859	1	0.190657	noncoding
ENST00000052754.10	360	0.33666	8.75054931641	1	0.999917	coding
ENST00000425043.5	213	0.39896	6.64007568359	1	0.998049	coding
ENST00000393155.6	213	0.39068	9.43804931641	1	0.989458	coding
ENST00000552962.5	360	0.43254	8.75054931641	1	0.999999	coding
ENST00000547568.6	213	0.38027	6.64007568359	1	0.996694	coding
ENST00000547937.5	179	0.45727	6.82720947266	-1	0.16958	noncoding
ENST00000552145.5	178	0.46765	6.82720947266	-1	0.174005	noncoding
ENST00000550563.5	174	0.46252	6.82720947266	-1	0.161671	noncoding
ENST00000549513.5	119	0.46573	5.02960205078	-1	0.0902801	noncoding
ENST00000500986.6	108	0.35144	9.24298095703	1	0.220189	noncoding
ENST00000668485.1	70	0.30788	5.72637939453	1	0.0546192	noncoding
ENST00000499137.6	83	0.32091	9.87359619141	1	0.0676637	noncoding
ENST00000662875.1	83	0.41203	9.87359619141	1	0.190131	noncoding
ENST00000547845.5	43	0.40637	6.81829833984	1	0.0175441	noncoding
ENST00000551626.1	43	0.36272	6.81829833984	1	0.0124439	noncoding
ENST00000333003.10	604	0.35697	5.89215087891	1	1	coding
ENST00000552861.5	185	0.35784	8.52838134766	1	0.927839	coding
ENST00000549617.1	87	0.34703	5.59222412109	1	0.15959	noncoding
ENST00000546416.5	120	0.40512	5.58551025391	-1	0.0611335	noncoding
ENST00000547594.5	183	0.4445	5.16278076172	1	0.998028	coding
ENST00000552484.1	47	0.41297	7.78656005859	1	0.0237462	noncoding
ENST00000622476.4	435	0.45414	6.23468017578	1	1	coding
ENST00000393101.7	468	0.45512	5.82586669922	1	1	coding
ENST00000330677.7	484	0.45369	6.06744384766	1	1	coding
ENST00000266736.7	427	0.44714	6.14471435547	1	1	coding
ENST00000548310.1	318	0.4507	6.27520751953	1	0.999999	coding
ENST00000553023.1	40	0.43752	11.2509155273	1	0.0459796	noncoding
ENST00000549171.1	175	0.43876	5.97723388672	-1	0.155687	noncoding
ENST00000612117.4	81	0.34225	9.57000732422	1	0.0747409	noncoding
ENST00000552457.1	81	0.31859	9.57000732422	1	0.0605827	noncoding
ENST00000443585.6	81	0.36411	9.57000732422	1	0.0942	noncoding
ENST00000546866.1	63	0.34251	9.74957275391	1	0.0387127	noncoding
ENST00000548336.1	81	0.38403	9.57000732422	1	0.118995	noncoding
ENST00000361948.8	432	0.39994	7.67071533203	1	1	coding
ENST00000552912.5	677	0.43036	8.90277099609	1	1	coding
ENST00000242591.10	677	0.45617	8.90277099609	1	1	coding
ENST00000546374.5	366	0.39734	8.35748291016	-1	0.560087	coding
ENST00000550156.5	624	0.43758	8.97308349609	1	1	coding
ENST00000551273.1	86	0.39957	9.84588623047	1	0.181486	noncoding
ENST00000548673.6	622	0.45304	4.93780517578	1	1	coding
ENST00000397558.6	574	0.46936	4.92999267578	1	1	coding
ENST00000546420.5	277	0.47483	5.18316650391	1	0.999997	coding
ENST00000546861.2	84	0.39138	4.72235107422	1	0.322756	noncoding
ENST00000550245.1	47	0.35687	8.05804443359	1	0.0155055	noncoding
ENST00000546790.1	151	0.42789	4.68035888672	-1	0.126843	noncoding
ENST00000550197.1	123	0.42772	8.84820556641	1	0.715529	coding
ENST00000546460.1	65	0.44408	4.90911865234	1	0.167085	noncoding
ENST00000546502.1	57	0.31829	9.89874267578	1	0.028182	noncoding
ENST00000546857.1	110	0.33258	9.42193603516	1	0.185013	noncoding
ENST00000392514.9	318	0.46018	5.71563720703	1	1	coding
ENST00000549098.5	279	0.44238	5.51397705078	1	0.999996	coding
ENST00000550856.5	247	0.44977	9.11358642578	-1	0.391413	noncoding
ENST00000261819.8	756	0.4641	6.39520263672	1	1	coding
ENST00000535641.5	320	0.34961	7.18426513672	1	0.999953	coding
ENST00000534976.5	220	0.43584	5.89984130859	1	0.999676	coding
ENST00000541887.5	743	0.4564	6.39520263672	1	1	coding
ENST00000535482.1	422	0.43413	8.30255126953	1	1	coding
ENST00000544314.5	358	0.44077	7.22686767578	1	1	coding
ENST00000538334.1	102	0.33686	9.33502197266	1	0.149338	noncoding
ENST00000541652.5	218	0.46637	5.04925537109	1	0.99984	coding
ENST00000536416.5	153	0.45136	4.90936279297	1	0.987976	coding
ENST00000376874.9	404	0.47124	5.13275146484	1	1	coding
ENST00000636882.1	387	0.46904	5.02056884766	1	1	coding
ENST00000340724.6	284	0.48272	5.69854736328	1	0.999997	coding
ENST00000544468.1	77	0.43902	6.90838623047	1	0.167649	noncoding
ENST00000623184.1	79	0.32005	8.27435302734	1	0.0520315	noncoding
ENST00000700716.1	88	0.31	10.1420288086	1	0.0735478	noncoding
ENST00000700717.1	86	0.33515	5.28448486328	1	0.158228	noncoding
ENST00000700718.1	68	0.29624	5.65374755859	1	0.0534983	noncoding
ENST00000691775.2	69	0.36904	6.53533935547	1	0.0570436	noncoding
ENST00000424756.2	96	0.35239	8.43646240234	1	0.143569	noncoding
ENST00000700879.1	96	0.3208	8.43646240234	1	0.101599	noncoding
ENST00000701043.1	79	0.33301	6.06719970703	1	0.0800714	noncoding
ENST00000700720.1	107	0.33936	9.81280517578	1	0.180608	noncoding
ENST00000429698.3	139	0.3508	6.89495849609	1	0.662855	coding
ENST00000690064.2	53	0.43801	9.23712158203	1	0.0593099	noncoding
ENST00000692136.1	111	0.4071	9.59429931641	1	0.465892	noncoding
ENST00000700979.1	67	0.35107	9.35430908203	1	0.0455123	noncoding
ENST00000688382.1	92	0.37958	6.79864501953	1	0.195829	noncoding
ENST00000434100.5	96	0.38792	9.38714599609	1	0.225989	noncoding
ENST00000649209.1	143	0.33091	8.45208740234	1	0.5	coding
ENST00000687945.2	139	0.41232	6.89495849609	1	0.87006	coding
ENST00000692717.1	67	0.41854	9.35430908203	1	0.0950697	noncoding
ENST00000701112.1	93	0.43478	9.36480712891	1	0.356795	noncoding
ENST00000688513.1	66	0.35409	9.16156005859	1	0.0434615	noncoding
ENST00000685124.1	53	0.44662	9.23712158203	1	0.0667833	noncoding
ENST00000688575.1	49	0.30188	9.03179931641	1	0.0172435	noncoding
ENST00000335327.6	503	0.3862	5.99871826172	1	1	coding
ENST00000361042.8	500	0.3862	6.21929931641	1	1	coding
ENST00000474320.1	105	0.43093	10.0612182617	1	0.51084	coding
ENST00000379221.4	151	0.36064	10.0830688477	1	0.650446	coding
ENST00000355854.8	338	0.37705	8.48956298828	1	0.999982	coding
ENST00000409308.6	338	0.37705	8.48956298828	1	0.999982	coding
ENST00000457041.5	188	0.47644	8.35357666016	-1	0.233302	noncoding
ENST00000664199.1	79	0.33418	8.95880126953	1	0.0606107	noncoding
ENST00000596992.5	31	0.3035	4.21881103516	1	0.0164409	noncoding
ENST00000673853.1	112	0.31985	9.35736083984	1	0.169327	noncoding
ENST00000659913.1	43	0.33105	6.12738037109	1	0.0121942	noncoding
ENST00000629989.2	43	0.35339	6.12738037109	1	0.013138	noncoding
ENST00000454605.5	26	0.33711	9.97650146484	1	0.00987588	noncoding
ENST00000593750.5	26	0.4553	9.97650146484	1	0.0233879	noncoding
ENST00000593369.5	56	0.34032	9.51666259766	1	0.0278373	noncoding
ENST00000594244.1	45	0.38516	9.69244384766	1	0.0247588	noncoding
ENST00000625818.1	38	0.31932	7.81024169922	1	0.00880208	noncoding
ENST00000683975.1	154	0.41778	6.37176513672	1	0.958194	coding
ENST00000376250.6	154	0.41454	6.37176513672	1	0.955726	coding
ENST00000471912.1	26	0.40931	10.9032592773	-1	0.123785	noncoding
